	class_count	expression_avg	happy_avg	stu_count	tea_id	tags
26210	16	222.5	0.051250416	7	35005137	[]
26214	7	189.5714286	0.093079465	6	35999050	[]
26224	8	179.25	0.06106582	5	76458	[]
26225	10	207.2	0.043985733	5	11828734	[]
26229	11	216.1818182	0.06333034	7	18448020	[]
26230	10	310	0.099711529	8	36209304	[]
26231	6	166.6666667	0.112948626	4	38285533	[]
26232	6	212.1666667	0.051974832	6	4478251	[]
26235	10	332.2	0.05325755	5	33816750	[]
26236	7	195	0.13786848	7	36034801	[]
26245	11	284.4545455	0.032795991	8	31758552	[]
26251	19	241.8947368	0.036562595	7	13272160	[]
26269	6	324.1666667	0.042660004	4	10093487	[]
26276	21	238.3333333	0.084111006	10	33701026	[]
26282	7	181.5714286	0.129192453	5	18324843	[]
26285	8	167	0.053100203	7	5904240	[]
26286	6	307.1666667	0.05690488	5	13539102	[]
26288	8	202.375	0.13099283	4	24760767	[]
26314	16	219.1875	0.054527816	5	9014318	[]
26315	8	154	0.108631342	4	33363817	[]
26319	8	241.625	0.049801403	4	17115180	[]
26320	8	285.5	0.10468291	5	18662651	[]
26323	8	188.875	0.04164371	6	34200022	[]
26324	7	332.2857143	0.110563269	6	22054624	[]
26332	7	214.5714286	0.106341417	7	31857646	[]
26343	19	202.5789474	0.070009969	9	8324227	[]
26345	11	201.7272727	0.09107083	7	7367251	[]
26348	6	344.3333333	0.163775214	5	10536692	[]
26349	8	351.25	0.085845879	6	18448642	[]
26356	13	164.6153846	0.079535948	9	34580204	[]
26357	6	176	0.113159639	4	32052997	[]
26363	11	165.2727273	0.04850865	6	35657688	[]
26365	6	204.6666667	0.119169297	4	35971048	[]
26369	19	252.2631579	0.101371552	11	34235146	[]
26371	12	218.5833333	0.058875141	6	33408782	[]
26373	19	172.8421053	0.048920936	10	15694842	[]
26377	13	204	0.14825128	5	36335736	[]
26378	6	258.5	0.124084872	4	1307315	[]
26382	8	274.125	0.016565527	5	33753695	['enhance_happyness']
26386	9	248.3333333	0.084757567	6	37071450	[]
26387	6	170.6666667	0.108428865	5	5064436	[]
26390	8	255.25	0.054900682	5	23402648	[]
26392	11	330.3636364	0.074916194	6	15657714	[]
26395	19	242.3157895	0.098046859	14	29247985	[]
26403	10	192.7	0.114364258	5	13003731	[]
26406	13	162.2307692	0.12771034	5	33912569	[]
26410	8	225.25	0.046671776	5	17934495	[]
26418	8	279.625	0.034315915	6	1614110	[]
26419	9	198.3333333	0.058788028	8	23550188	[]
26420	8	298	0.097302313	6	10977942	[]
26426	6	237.3333333	0.116590875	4	18402406	[]
26427	14	206.0714286	0.063972784	7	29782211	[]
26432	22	275.1363636	0.067072627	15	30949210	[]
26435	6	219.8333333	0.145625681	5	8831743	[]
26438	10	261.2	0.060023197	6	30260210	[]
26452	6	278.6666667	0.039873404	5	8280043	[]
26454	6	233	0.048858995	6	8546930	[]
26455	9	213.2222222	0.046801905	8	31590034	[]
26460	9	193.7777778	0.069178815	6	36990845	[]
26464	10	271.1	0.126176776	5	29874682	[]
26485	8	288	0.060049199	4	6051731	[]
26488	12	239.25	0.046106983	10	21841676	[]
26490	6	248.6666667	0.046713546	4	15001314	[]
26491	10	287.4	0.067189737	9	28976220	[]
26496	14	317.4285714	0.209149712	8	36401009	[]
26502	10	182.3	0.066181213	4	31615183	[]
26504	6	342.5	0.044102631	4	35637266	[]
26505	8	271	0.024895963	4	25082649	[]
26508	9	356.6666667	0.114773822	6	37359696	[]
26526	20	234.25	0.086542548	9	29797940	[]
26530	6	317.3333333	0.063111454	4	3446640	[]
26531	9	242.6666667	0.102914742	7	35636558	[]
26534	8	183.125	0.035777755	7	2021037	[]
26536	6	129.3333333	0.099615304	4	1799811	['enhance_expression']
26538	8	210.75	0.077718232	5	8635937	[]
26542	15	284.2666667	0.093629129	8	24099935	[]
26544	9	278.5555556	0.088684645	6	19565244	[]
26549	18	284.7222222	0.165992157	6	27708443	[]
26550	9	321.5555556	0.124879493	6	34804929	[]
26560	7	250.4285714	0.119193861	4	20355354	[]
26562	18	337	0.119431395	9	29952247	[]
26568	6	193.8333333	0.120629504	4	3721263	[]
26570	10	216.7	0.079462989	7	7007390	[]
26578	10	296.7	0.070651362	5	14249691	[]
26582	7	200.4285714	0.065545027	6	11754322	[]
26589	6	373.8333333	0.127604572	4	28798806	[]
26592	12	211.25	0.030552499	5	18171008	[]
26594	7	253.4285714	0.048608245	6	4178776	[]
26600	12	225.8333333	0.060796506	8	6743463	[]
26601	6	188.1666667	0.065113588	4	12263530	[]
26603	6	290.8333333	0.137122626	4	12156456	[]
26605	9	226.2222222	0.069864403	4	18561937	[]
26608	11	276.4545455	0.111693635	6	28798098	[]
26610	14	212	0.085195935	6	8605722	[]
26616	7	256.1428571	0.146648007	5	26782176	[]
26620	6	280.8333333	0.136158385	6	5214579	[]
26625	14	207.7857143	0.083694102	8	36993531	[]
26632	12	237.6666667	0.039116376	5	7122879	[]
26635	12	228.3333333	0.076535305	4	34144148	[]
26639	8	231.625	0.103729523	5	6981028	[]
26640	7	284.4285714	0.109839813	6	28793263	[]
26646	12	229.3333333	0.064748184	10	9620133	[]
26658	24	309.9166667	0.047804578	8	30040608	[]
26659	12	255	0.041901092	11	20157227	[]
26661	13	147.1538462	0.156916761	4	1498701	[]
26663	6	245.6666667	0.141459354	5	9752891	[]
26665	7	237.8571429	0.076487183	5	25944651	[]
26666	7	252.7142857	0.074532808	4	12263510	[]
26668	6	170.3333333	0.048486148	4	9579679	[]
26672	8	222	0.144386856	4	7277940	[]
26679	16	293.9375	0.088549779	4	9076087	[]
26682	8	312.5	0.02444698	4	6766925	[]
26684	8	149.625	0.066807389	4	6167592	[]
26685	15	224.8666667	0.062500089	6	30876073	[]
26690	9	244.1111111	0.072317784	4	29072209	[]
26693	13	250.8461538	0.047639827	6	4726033	[]
26699	11	464.3636364	0.029215735	4	6926109	[]
26703	6	208.1666667	0.126505802	5	5739691	[]
26704	12	369	0.09516391	4	7965655	[]
26708	6	259.5	0.124947522	4	2943658	[]
26711	8	329.5	0.053376745	4	29962802	[]
26718	10	199.5	0.138204207	7	34755124	[]
26721	7	239.4285714	0.078361492	4	35962657	[]
26723	11	207.4545455	0.157768322	6	13157713	[]
26732	6	292.8333333	0.039040975	4	8055331	[]
26739	11	180.9090909	0.11350811	7	36308557	[]
26744	15	255.7333333	0.059853531	10	26943268	[]
26752	9	273.1111111	0.105099934	5	4569494	[]
26754	6	259.8333333	0.067562594	6	28557584	[]
26763	10	218.4	0.051645193	7	34017974	[]
26768	11	286.6363636	0.06885548	5	36308986	[]
26770	16	225.3125	0.104504108	9	32483258	[]
26775	8	259.625	0.135468298	4	34126484	[]
26778	7	149.8571429	0.050640362	6	13498857	[]
26779	11	237.0909091	0.115185975	6	36100484	[]
26781	9	319	0.066124626	7	7410071	[]
26782	11	215.5454545	0.02218527	8	11020635	[]
26783	12	300.6666667	0.193181686	4	30596428	[]
26785	11	243.6363636	0.073260778	8	27218314	[]
26790	20	299.65	0.120695035	9	36363107	[]
26800	6	286.3333333	0.136796247	4	4652634	[]
26801	10	177.6	0.090116157	7	1734370	[]
26805	13	288.7692308	0.06556069	4	11777785	[]
26808	9	209.1111111	0.057191076	4	17272416	[]
26813	6	276	0.07618019	5	27381542	[]
26823	6	219	0.05979185	4	12196224	[]
26826	7	223.2857143	0.041566849	5	21740994	[]
26831	6	271.6666667	0.116989567	4	14964893	[]
26834	8	279.125	0.108277291	5	32170415	[]
26836	9	321.2222222	0.090751919	4	14447106	[]
26837	13	290.4615385	0.09669611	5	9294322	[]
26839	16	256	0.070168073	5	33916708	[]
26840	8	232.375	0.039137741	9	34503514	[]
26851	12	263.5	0.027312988	7	12942044	[]
26852	12	327.5	0.045013863	9	8147670	[]
26859	14	275.5714286	0.060311461	8	26417706	[]
26864	6	192.8333333	0.055872813	4	11056289	[]
26869	7	248	0.055307785	6	29848985	[]
26883	6	197.1666667	0.057240953	4	35833257	[]
26886	7	251.2857143	0.042599708	4	9345203	[]
26909	6	343	0.121268194	6	31071369	[]
26914	8	211.5	0.178768814	5	34560037	[]
26915	26	417.0384615	0.035739052	6	30704621	[]
26930	10	241.9	0.122138387	5	14267847	[]
26936	7	329.1428571	0.037566733	4	4600171	[]
26937	7	300.8571429	0.078096429	4	5641741	[]
26940	16	202.8125	0.095470881	13	28027280	[]
26942	8	298.875	0.063209601	4	31721630	[]
26943	10	241.7	0.111552792	6	14783044	[]
26949	9	176.7777778	0.074125139	6	29875338	[]
26951	7	238.2857143	0.062046224	4	20159922	[]
26956	12	241.6666667	0.055030301	6	31583338	[]
26957	7	177.5714286	0.137708858	4	26051046	[]
26958	9	290.3333333	0.053480268	4	13310275	[]
26970	9	238.1111111	0.048758118	6	31673039	[]
26977	8	297.5	0.021541706	6	25177770	[]
26997	6	184.6666667	0.098223044	4	5679776	[]
27007	17	305.6470588	0.089117272	15	27703489	[]
27021	10	190.8	0.06975136	6	9652066	[]
27027	13	383.3846154	0.120508376	8	31010549	[]
27032	8	201.375	0.047183859	4	27167887	[]
27045	6	286.6666667	0.139886981	4	37493993	[]
27049	7	230.8571429	0.073873423	7	21456046	[]
27054	6	183.8333333	0.038719092	4	19238459	[]
27056	10	233.9	0.068913194	4	22680359	[]
27059	8	202.25	0.060031485	5	35658442	[]
27067	10	245	0.05455792	4	35431852	[]
27076	10	312.3	0.130200773	8	8662667	[]
27081	9	233.6666667	0.13148892	4	34107472	[]
27086	7	266.7142857	0.045306007	4	8635463	[]
27087	15	245	0.073346989	10	32110764	[]
27101	14	318.7857143	0.187695004	11	8792720	[]
27103	11	252.6363636	0.175519563	5	17386671	[]
27107	7	177.4285714	0.08785801	5	26314145	[]
27112	10	208.2	0.109040567	6	29072406	[]
27116	8	303.375	0.106589382	4	37927878	[]
27117	11	338.0909091	0.025351352	5	28971023	[]
27118	14	263.5	0.036165775	4	3038576	[]
27119	8	206.25	0.022870141	4	25861649	[]
27122	10	305.2	0.111754302	4	31069887	[]
27123	11	256.6363636	0.072077643	4	12048703	[]
27127	6	280.6666667	0.052865907	4	12542509	[]
27132	14	238	0.119623721	4	16052052	[]
27137	8	200.125	0.025331538	5	17604233	[]
27138	11	187.1818182	0.049764944	5	7404400	[]
27142	10	250.5	0.058898348	5	6238681	[]
27149	16	157.25	0.090103258	6	31488016	[]
27155	7	189.7142857	0.112689153	4	37457135	[]
27156	11	295.3636364	0.022222031	4	10382371	[]
27157	7	117.1428571	0.072216022	4	12199585	['enhance_expression']
27161	10	177.1	0.077417621	8	10004537	[]
27163	12	222.3333333	0.09696515	5	6440492	[]
27164	20	277.75	0.039442274	7	5144466	[]
27166	18	323.5	0.132746897	9	22457927	[]
27169	14	198.6428571	0.037601398	10	13371035	[]
27172	17	242	0.093136492	9	4302971	[]
27181	6	160.6666667	0.11192032	4	11825764	[]
27190	8	210.125	0.06482817	4	1588919	[]
27192	10	202.3	0.088691677	7	15481948	[]
27193	13	271.9230769	0.055013741	5	23990801	[]
27198	12	309.75	0.100307863	4	6679043	[]
27205	15	278.6666667	0.127830731	5	6001889	[]
27210	17	253.1176471	0.040015495	7	7906590	[]
27214	6	365.8333333	0.104864894	6	17677815	[]
27217	17	362.2941176	0.060383249	4	6341174	[]
27218	6	294.3333333	0.032238123	4	2534862	[]
27229	6	256.6666667	0.088473214	6	27628388	[]
27232	7	358.4285714	0.070529335	6	18499654	[]
27235	8	158	0.066419593	5	6442222	[]
27246	17	247.8823529	0.039124967	12	12296931	[]
27247	8	120.125	0.083358228	7	36067419	['enhance_expression']
27248	8	320.875	0.063034927	7	35202327	[]
27249	9	284.1111111	0.061607281	8	18915118	[]
27254	8	231.875	0.125717754	4	22689536	[]
27259	9	326.1111111	0.2367112	4	18262333	[]
27260	8	302.25	0.120883196	7	16619976	[]
27261	6	260.3333333	0.044968013	5	36245935	[]
27272	8	299.75	0.094981591	5	30699152	[]
27276	14	339.6428571	0.068149968	8	35075343	[]
27282	12	210.5	0.134205866	10	35072796	[]
27283	7	184.2857143	0.153619963	7	16050253	[]
27287	10	301	0.058526163	6	15041758	[]
27306	8	153.125	0.119738933	8	7051410	[]
27311	7	244.2857143	0.064908647	4	35232038	[]
27313	25	250.44	0.071526362	9	27484590	[]
27315	9	182.3333333	0.115216838	5	35007527	[]
27316	11	284.6363636	0.040286684	6	16624895	[]
27327	9	217.5555556	0.069131394	5	9942364	[]
27330	11	218.4545455	0.126950409	4	25054153	[]
27334	7	182.8571429	0.076489431	4	8785904	[]
27336	9	313.3333333	0.052186197	6	37425054	[]
27340	11	401.2727273	0.084404862	4	28707051	[]
27341	12	231	0.040858223	9	33804722	[]
27347	8	254.25	0.098371266	4	31501775	[]
27361	8	231.75	0.079671598	8	35580444	[]
27369	6	159.8333333	0.071397948	5	7808826	[]
27371	15	180.7333333	0.07323571	5	6281666	[]
27380	6	275.3333333	0.120033783	6	28755774	[]
27384	10	277.1	0.111305819	6	29566899	[]
27388	12	200.5	0.0805401	6	5783682	[]
27394	9	228.3333333	0.071908312	8	28894141	[]
27396	12	391	0.08159153	5	30614437	[]
27404	10	286.9	0.057159318	5	28360533	[]
27410	11	196.8181818	0.078781569	6	35503207	[]
27411	6	271.3333333	0.077375265	4	10214673	[]
27412	8	212.625	0.083430779	5	5195921	[]
27414	8	320.375	0.051377643	4	17266861	[]
27423	6	298	0.091213143	5	16373915	[]
27424	6	249.3333333	0.038257658	5	16271768	[]
27427	6	249.3333333	0.132264456	5	33981635	[]
27429	11	254.6363636	0.239876848	5	3105152	[]
27431	10	217.8	0.086894366	4	32539458	[]
27441	6	209	0.109829756	5	22765939	[]
27443	7	302.7142857	0.048623385	4	31008469	[]
27445	15	337.4	0.071308775	4	28845015	[]
27455	7	164.8571429	0.125373476	4	34625350	[]
27464	17	273.2941176	0.086189253	7	25271049	[]
27466	8	181.375	0.081327202	7	34387935	[]
27475	6	216.3333333	0.098123711	5	30598552	[]
27480	7	351.2857143	0.019962995	5	34393250	['enhance_happyness']
27483	9	239.1111111	0.124656496	8	26307817	[]
27487	9	318.7777778	0.062051785	4	34683546	[]
27492	8	291.75	0.095248022	5	37424732	[]
27505	10	208.6	0.089628106	9	27661230	[]
27513	6	306	0.117628214	4	12579495	[]
27516	11	260.2727273	0.026134351	4	7030512	[]
27526	7	245.4285714	0.088749012	6	21802833	[]
27528	10	198	0.063293232	8	33412318	[]
27529	21	453.7619048	0.058531834	5	10048518	[]
27530	12	286.5833333	0.066894463	7	27381260	[]
27531	12	494.25	0.006713747	4	2700255	['enhance_happyness']
27532	10	407.8	0.027903798	5	18271741	[]
27533	8	165.625	0.058961114	5	7792568	[]
27534	7	264.4285714	0.055471206	4	33565513	[]
27541	6	288.8333333	0.03306042	5	34144183	[]
27542	14	213.6428571	0.037565975	6	20696813	[]
27553	14	225.4285714	0.092880568	9	29607372	[]
27556	7	249.4285714	0.059007797	7	2841801	[]
27558	7	312.1428571	0.085498157	5	17074065	[]
27559	11	237.6363636	0.016479523	6	28898202	['enhance_happyness']
27565	16	241.6875	0.031047921	5	19560973	[]
27569	7	218.4285714	0.098819356	4	19984841	[]
27575	12	329.5	0.014837578	5	23810560	['enhance_happyness']
27576	17	323.8823529	0.064444896	8	33035128	[]
27578	6	305.3333333	0.049752252	4	9438470	[]
27581	16	273.0625	0.055252652	7	14729268	[]
27583	11	373	0.142700607	8	35472778	[]
27589	9	213.4444444	0.08132254	4	22978585	[]
27593	15	614.2	0.047741767	4	14164260	[]
27595	6	415.8333333	0.063387958	4	8017824	[]
27599	6	280	0.105554095	6	25021174	[]
27601	10	192.8	0.045373532	5	5617874	[]
27605	7	213.4285714	0.093839108	6	13537821	[]
27607	8	217.375	0.065688679	4	27709229	[]
27609	6	243.6666667	0.081397906	4	11219513	[]
27612	13	238.3076923	0.052098863	4	13156717	[]
27617	20	101.1	0.051764613	6	10456077	['enhance_expression']
27627	13	198.2307692	0.102712688	6	28797019	[]
27628	6	207.8333333	0.099410678	4	13001080	[]
27629	9	213.4444444	0.099595672	6	16999483	[]
27631	12	243.75	0.090642712	10	23201485	[]
27648	18	200.1111111	0.058568125	5	15720886	[]
27649	12	171.1666667	0.041672674	10	30233146	[]
27651	6	417.3333333	0.031851885	6	33346900	[]
27653	8	312.625	0.087841577	5	28071107	[]
27655	23	216.2608696	0.077175881	4	24964760	[]
27656	6	289.3333333	0.04695541	5	12236521	[]
27659	15	281.6	0.081494157	9	3231132	[]
27664	12	183.5833333	0.057691246	10	11017395	[]
27667	7	166.4285714	0.068941731	5	5246428	[]
27668	7	205.8571429	0.075840863	6	22695697	[]
27671	8	252.75	0.137319502	9	34210864	[]
27673	7	178.2857143	0.04689808	6	3126878	[]
27675	8	274.5	0.129461119	6	30005148	[]
27679	10	228.5	0.070397824	6	26084065	[]
27682	8	284.125	0.069202495	6	8724532	[]
27694	7	161.8571429	0.114039317	5	31242265	[]
27695	14	215.2142857	0.096491383	7	36172549	[]
27698	9	283	0.042384093	7	12056268	[]
27702	9	281.8888889	0.032733332	6	4686443	[]
27707	14	185.2857143	0.057924283	9	35932352	[]
27718	12	190.5	0.057541911	8	6417585	[]
27719	8	322.5	0.0264905	5	14332405	[]
27723	10	238.9	0.085338101	9	7808692	[]
27725	8	310.875	0.043739854	8	7905868	[]
27727	6	237.8333333	0.069330046	4	10795330	[]
27751	6	378.6666667	0.05720465	6	4931371	[]
27754	6	245.5	0.05763603	5	17459709	[]
27762	6	237.3333333	0.122968095	5	27486897	[]
27781	10	259.4	0.057205653	5	29558810	[]
27783	6	187	0.040939564	4	34451019	[]
27788	8	232.625	0.054125839	6	36212073	[]
27789	6	270.6666667	0.09858482	4	6787133	[]
27795	6	193.1666667	0.059716275	6	29787065	[]
27797	11	188.8181818	0.081927282	4	36526426	[]
27800	7	255.7142857	0.05699162	6	31995413	[]
27806	7	208.4285714	0.052397769	6	17388324	[]
27809	9	288.7777778	0.034248193	5	1944153	[]
27814	15	199.9333333	0.091381057	4	33415334	[]
27824	9	305.7777778	0.053893141	4	30003220	[]
27832	17	243.6470588	0.060295051	4	4824089	[]
27837	6	255	0.087136	6	20833590	[]
27844	6	253	0.088075771	5	8597969	[]
27845	15	150.9333333	0.15287844	8	26779887	[]
27848	6	294	0.077529698	5	6928696	[]
27850	14	172.6428571	0.075050403	6	13877373	[]
27857	11	259.5454545	0.092671975	7	15180900	[]
27859	12	236.9166667	0.139150549	6	35698121	[]
27862	11	341.9090909	0.11060438	7	26415836	[]
27863	6	216.1666667	0.047843572	6	2365008	[]
27866	6	246.6666667	0.0694961	4	7117525	[]
27867	6	177.6666667	0.10988845	4	36427775	[]
27874	6	426.5	0.063315233	4	3019396	[]
27879	9	173.4444444	0.026257709	7	14163903	[]
27883	7	412.2857143	0.045694514	4	35544043	[]
27885	8	384.625	0.039752848	6	23350040	[]
27888	9	233	0.03980753	6	28952222	[]
27893	15	233.1333333	0.074210591	5	4790568	[]
27901	9	159.1111111	0.094481514	6	20682709	[]
27906	6	245.1666667	0.13304572	4	31984533	[]
27909	10	222.1	0.061962144	9	5641824	[]
27911	10	180.1	0.029441625	9	4848075	[]
27912	16	270.4375	0.056206262	9	23067608	[]
27914	6	253	0.144863657	4	3700968	[]
27920	7	193.5714286	0.052965878	5	5243800	[]
27922	7	217	0.057718256	5	22223650	[]
27923	8	231.5	0.050170311	8	26514984	[]
27930	12	226.75	0.052646178	10	32412694	[]
27947	7	142.2857143	0.061677474	5	10136775	[]
27959	16	242.5625	0.026694786	6	15485850	[]
27968	7	225.8571429	0.094560735	4	13055648	[]
27973	8	280.5	0.075337488	5	12334456	[]
27974	8	224.125	0.074196378	5	25410808	[]
27988	11	336.5454545	0.060422647	9	1937720	[]
27992	13	176.6923077	0.078655441	8	28111683	[]
27995	10	209.8	0.074502076	5	9651416	[]
27996	6	260.8333333	0.069685812	5	36448434	[]
27998	8	203	0.086873581	5	3855573	[]
28000	8	255.75	0.060418613	6	8659371	[]
28003	7	260.5714286	0.066606195	4	26724141	[]
28006	9	144.1111111	0.022952458	4	35109894	[]
28025	12	256.3333333	0.119790985	4	16891766	[]
28030	6	159.1666667	0.070001871	5	36881761	[]
28032	12	195.4166667	0.085868088	7	9269696	[]
28033	16	235.9375	0.028206938	4	25716034	[]
28036	9	229.8888889	0.128532937	5	5068994	[]
28037	15	209.7333333	0.091492125	4	37981910	[]
28042	6	173	0.116221395	4	8966808	[]
28052	8	319.25	0.067622017	4	12120278	[]
28055	8	343	0.09897064	4	10452683	[]
28058	9	298.5555556	0.087567154	4	28755872	[]
28064	9	208.8888889	0.142799728	7	35931800	[]
28065	12	231.9166667	0.105587209	8	27658788	[]
28068	9	356.6666667	0.040587995	4	13769991	[]
28069	8	175.75	0.035239938	7	7540209	[]
28078	7	228.1428571	0.077736811	5	25133380	[]
28091	9	331.1111111	0.07780675	6	13323901	[]
28098	21	232.3809524	0.071140895	7	7792357	[]
28103	10	372.7	0.088006455	4	2653224	[]
28108	10	213.2	0.150204059	6	9309797	[]
28109	10	201.4	0.082844834	5	29559367	[]
28111	9	206.8888889	0.039635228	6	8970933	[]
28140	7	348.8571429	0.063534513	6	20939609	[]
28156	10	181.3	0.083763813	4	25554426	[]
28158	10	405.6	0.017610759	5	28894248	['enhance_happyness']
28160	9	305.3333333	0.069670538	4	6147896	[]
28161	9	294.3333333	0.060305712	4	6418912	[]
28165	11	175.7272727	0.068535238	7	25271889	[]
28166	9	207.3333333	0.043289329	4	27262553	[]
28167	7	379.2857143	0.029431907	5	4665598	[]
28171	6	210	0.062976056	6	5591079	[]
28191	19	199.5263158	0.08732693	5	23045850	[]
28197	8	239.625	0.060113494	4	35740293	[]
28206	12	178.1666667	0.082557287	5	2338236	[]
28209	9	217.3333333	0.039357818	5	18794556	[]
28212	9	331	0.082032221	8	5123000	[]
28215	12	164.9166667	0.103979673	7	35729778	[]
28224	8	306.25	0.067186204	7	3186118	[]
28227	12	204.5833333	0.076980119	8	22015503	[]
28228	6	173.5	0.028818372	6	4371117	[]
28229	7	224	0.160381231	6	33464568	[]
28232	10	189	0.050388953	6	35804841	[]
28238	11	258.6363636	0.061348724	11	18422082	[]
28239	9	226.2222222	0.039269798	5	35366334	[]
28241	6	271.3333333	0.073775463	5	24601976	[]
28251	8	224.625	0.064693688	8	34824000	[]
28256	8	266.5	0.030547638	4	16439791	[]
28267	6	174.1666667	0.040976001	4	27272942	[]
28284	21	314.3333333	0.100907374	11	35888074	[]
28298	8	133	0.03561879	6	18073689	[]
28299	6	217.6666667	0.092343062	4	33778835	[]
28301	15	256.1333333	0.06717208	5	24259456	[]
28318	7	168.1428571	0.033415233	6	9691854	[]
28321	17	172.7647059	0.128966863	4	29798034	[]
28330	11	157.1818182	0.10590638	4	28475594	[]
28341	8	251.375	0.077075256	7	30940182	[]
28352	7	216.1428571	0.070223387	5	34849025	[]
28368	9	167.5555556	0.092804044	4	34625115	[]
28378	15	292.4	0.064347378	10	21519783	[]
28383	8	176.375	0.123187981	4	6321689	[]
28391	13	218.3076923	0.01952632	7	12198245	['enhance_happyness']
28400	13	277.1538462	0.076171851	7	28554580	[]
28408	9	356.7777778	0.049701693	5	36138585	[]
28413	6	204.3333333	0.059068407	6	15480829	[]
28418	12	260.4166667	0.132279821	6	34080224	[]
28421	20	195.75	0.159959114	9	29563929	[]
28422	14	233.8571429	0.079572366	7	28475803	[]
28429	8	428.5	0.142968085	4	32392244	[]
28431	10	167.9	0.028580892	4	1413398	[]
28439	7	235.7142857	0.110228577	5	32416468	[]
28457	7	218.8571429	0.157695184	5	26724330	[]
28463	13	242.6923077	0.037932151	4	30150601	[]
28464	13	381.6923077	0.019829138	6	13985977	['enhance_happyness']
28479	6	345.8333333	0.083635521	4	31995602	[]
28480	10	215.8	0.094635333	4	14212403	[]
28499	7	248	0.048184872	5	3721524	[]
28508	10	278.7	0.090521659	8	13608102	[]
28519	7	177.4285714	0.042451018	4	29746411	[]
28529	6	226.1666667	0.074278701	4	22896886	[]
28532	6	193.5	0.089451559	4	6823813	[]
28537	12	168.3333333	0.056927357	6	31004563	[]
28555	6	165.3333333	0.121750153	6	29653992	[]
28561	7	223.4285714	0.071592239	4	14368072	[]
28564	8	167.25	0.078277118	8	19560175	[]
28567	7	227.5714286	0.047198482	6	34912666	[]
28573	6	389.8333333	0.099508402	6	35508717	[]
28574	12	239.9166667	0.171806772	4	29173075	[]
28577	10	221.1	0.113614402	8	28842102	[]
28578	12	250.75	0.040696451	7	15509578	[]
28582	17	247.2352941	0.127715187	8	33838438	[]
28585	8	212.125	0.134261222	8	10977909	[]
28588	16	239.375	0.05554054	13	17641126	[]
28593	13	197.3846154	0.070875463	7	30776268	[]
28596	11	276.3636364	0.046121996	4	18400419	[]
28599	8	330.25	0.034197876	7	36192272	[]
28602	13	211.2307692	0.066841081	6	29071451	[]
28607	11	230.5454545	0.098067203	9	15761461	[]
28619	9	196.1111111	0.15832234	5	35301540	[]
28624	9	169.1111111	0.067133114	5	9971783	[]
28626	9	158.5555556	0.032209041	5	33347388	[]
28636	9	329.2222222	0.080655035	8	30748456	[]
28639	7	337.8571429	0.081383982	6	32105616	[]
28642	42	244.3571429	0.056909154	22	13804863	[]
28643	7	344.5714286	0.177715223	6	31661777	[]
28644	8	218.375	0.071619738	4	32962442	[]
28648	16	266.3125	0.100892431	7	10714146	[]
28656	11	235.7272727	0.041417662	4	26250293	[]
28666	7	158.2857143	0.027823398	4	28839806	[]
28667	6	289.6666667	0.056879393	6	34545497	[]
28669	9	342.5555556	0.081715544	4	17163094	[]
28675	7	275.8571429	0.028364656	4	24659798	[]
28676	8	444.375	0.111983144	7	27756959	[]
28677	9	274.6666667	0.100239018	5	17803334	[]
28680	9	187.5555556	0.037060216	5	35042356	[]
28685	6	121.6666667	0.068370646	5	22904747	['enhance_expression']
28686	6	318.5	0.144743491	4	37233068	[]
28698	8	218.375	0.260066165	8	17640606	[]
28700	11	205.2727273	0.116329098	7	17604287	[]
28704	8	394.25	0.05954016	5	8417169	[]
28705	20	303	0.028161973	7	10980041	[]
28710	6	132.8333333	0.163239242	4	22660105	[]
28711	6	185.1666667	0.046848484	5	15936589	[]
28714	22	247.5454545	0.159508163	13	28509761	[]
28716	6	174.6666667	0.066617409	5	26313113	[]
28728	10	185.7	0.097623645	5	29509761	[]
28730	18	357.9444444	0.051284913	5	5531788	[]
28734	6	171.6666667	0.047683486	4	6766356	[]
28752	9	309.5555556	0.037336037	8	22458470	[]
28765	8	298.875	0.13371571	7	5861370	[]
28769	12	313.0833333	0.096144506	4	30234076	[]
28776	10	224.8	0.13696868	6	33586433	[]
28777	11	252.5454545	0.04988545	5	29321413	[]
28778	16	196.6875	0.112515166	9	27120590	[]
28781	6	156.1666667	0.10753289	5	31299998	[]
28793	8	246.125	0.061014705	4	35738266	[]
28794	9	345.1111111	0.122882084	4	11361093	[]
28799	11	217.3636364	0.078879114	7	21892143	[]
28801	7	271.8571429	0.089236166	6	4831708	[]
28810	7	257.4285714	0.044542692	6	34328604	[]
28816	10	210.7	0.106692052	7	18904797	[]
28837	7	333.4285714	0.062706338	4	13387193	[]
28844	13	302.2307692	0.028756899	6	5242089	[]
28845	9	217.1111111	0.11124577	5	34582535	[]
28848	8	257.875	0.11581469	7	15133852	[]
28850	11	209.5454545	0.030461038	7	25224140	[]
28856	21	272.9047619	0.092397296	15	31678395	[]
28861	8	192.125	0.046495626	6	30747079	[]
28862	12	175.6666667	0.08591018	7	12657449	[]
28873	6	219	0.125103501	4	12917122	[]
28877	6	160	0.083555727	5	4508614	[]
28881	7	301.8571429	0.062725898	4	34092630	[]
28886	8	289.875	0.092187218	5	11357768	[]
28887	9	221.3333333	0.048309237	10	23355165	[]
28890	15	350	0.054603395	13	35696230	[]
28903	8	276.125	0.08027999	7	34848048	[]
